YYYY,MM,DD,hh,mm_mn,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE_ft
1999,11,19,11,,187,2.3,2.7,0.42,12.5,5.42,,1028.3,7.4,7.8,3.0,,
1999,11,19,12,,209,2.4,2.9,0.39,12.5,5.21,,1028.9,7.5,7.8,3.5,,
1999,11,19,13,,303,0.2,0.8,0.46,12.5,5.25,,1029.1,7.0,7.8,3.8,,
1999,11,19,14,,25,0.7,1.2,0.45,12.5,5.05,,1029.4,6.7,7.8,3.8,,
1999,11,19,15,,158,3.2,3.9,0.49,11.11,5.38,,1029.4,8.1,7.8,4.8,,
1999,11,19,16,,169,4.8,5.6,0.54,11.11,4.73,,1029.0,8.6,7.5,4.1,,
1999,11,19,17,,169,6.4,7.7,0.65,11.11,4.05,,1028.3,8.7,7.5,4.1,,
1999,11,19,18,,164,6.0,7.0,0.77,3.7,3.94,,1027.5,8.7,7.5,4.9,,
1999,11,19,19,,165,7.1,8.3,0.85,3.85,3.9,,1027.3,9.0,7.7,6.0,,
1999,11,19,20,,166,7.2,8.3,1.02,4.35,4.05,,1027.2,9.0,7.8,6.3,,
1999,11,19,21,,170,6.8,8.3,0.96,4.76,4.05,,1026.8,9.0,7.8,6.9,,
1999,11,19,22,,160,5.8,6.7,0.91,4.76,4.19,,1026.8,9.1,7.8,7.1,,
1999,11,19,23,,161,7.5,8.8,1.11,4.55,4.12,,1026.6,9.4,7.5,7.4,,
1999,11,20,0,,172,8.2,9.6,1.1,4.76,4.24,,1025.9,9.4,7.5,7.5,,
1999,11,20,1,,176,8.4,9.8,1.23,5.0,4.3,,1025.8,9.5,7.5,7.6,,
1999,11,20,2,,176,7.8,8.8,1.29,5.0,4.51,,1025.7,9.4,7.5,7.6,,
1999,11,20,3,,183,9.2,10.6,1.3,5.56,4.43,,1025.4,9.5,7.6,7.7,,
1999,11,20,4,,188,7.8,9.7,1.23,5.56,4.52,,1025.1,9.4,7.8,7.9,,
1999,11,20,5,,188,7.9,9.2,1.3,5.56,4.49,,1024.4,9.3,7.8,7.9,,
1999,11,20,6,,197,7.9,9.0,1.22,5.26,4.39,,1024.1,9.1,7.8,7.7,,
1999,11,20,7,,207,6.3,7.4,1.03,5.56,4.44,,1024.1,8.9,7.8,7.7,,
1999,11,20,8,,206,5.7,6.5,1.06,5.26,4.51,,1023.7,8.3,7.8,7.3,,
1999,11,20,9,,194,5.5,6.4,0.98,5.26,4.47,,1023.5,8.6,7.8,7.6,,
1999,11,20,10,,192,5.4,6.2,0.78,4.76,4.35,,1022.8,8.7,7.9,7.8,,
1999,11,20,11,,211,4.3,5.4,0.73,5.26,4.31,,1022.7,8.6,7.9,7.8,,
1999,11,20,12,,199,3.5,4.0,0.81,4.76,4.32,,1022.8,8.3,7.5,7.5,,
1999,11,20,13,,200,4.2,4.7,0.78,5.0,4.45,,1022.8,8.5,7.5,7.6,,
1999,11,20,14,,192,6.0,6.8,0.8,4.55,4.18,,1022.6,9.3,7.8,7.8,,
1999,11,20,15,,197,5.6,6.4,0.87,4.55,4.31,,1022.3,9.5,7.8,8.3,,
1999,11,20,16,,202,5.1,5.9,0.84,11.11,4.43,,1022.0,9.4,7.8,8.3,,
1999,11,20,17,,191,6.2,8.0,1.02,5.0,4.56,,1021.1,10.2,7.9,8.5,,
1999,11,20,18,,175,7.3,8.5,0.99,5.0,4.24,,1019.7,10.2,7.9,8.5,,
1999,11,20,19,,172,6.6,7.2,1.05,5.0,4.49,,1019.5,10.6,8.0,8.7,,
1999,11,20,20,,168,8.2,9.5,1.22,5.0,4.4,,1018.9,10.9,8.2,9.3,,
1999,11,20,21,,168,8.0,9.2,1.19,5.0,4.32,,1018.9,10.6,7.9,9.0,,
1999,11,20,22,,168,9.1,10.9,1.15,4.76,4.29,,1018.1,10.9,7.8,9.1,,
1999,11,20,23,,180,9.4,11.0,1.3,4.76,4.28,,1018.1,10.9,7.5,8.9,,
1999,11,21,0,,,,,,,,,,,,,,
1999,11,21,1,,169,7.6,8.6,1.35,5.26,4.42,,1017.5,10.3,7.5,9.1,,
1999,11,21,2,,170,9.1,10.6,1.37,5.56,4.48,,1016.9,10.5,7.6,9.6,,
1999,11,21,3,,209,6.4,7.6,1.36,5.56,4.47,,1017.4,10.2,7.8,9.4,,
1999,11,21,4,,186,7.0,8.9,1.43,5.56,4.86,,1016.4,10.2,7.8,9.6,,
1999,11,21,5,,194,7.4,9.0,1.22,5.56,4.77,,1015.6,10.4,7.8,9.9,,
1999,11,21,6,,213,6.3,7.3,1.36,5.56,4.73,,1015.8,9.8,7.8,9.3,,
1999,11,21,7,,218,5.6,6.5,1.32,5.56,4.82,,1016.5,9.3,7.8,8.8,,
1999,11,21,8,,232,7.4,8.6,1.41,6.25,5.07,,1016.9,10.1,7.8,6.6,,
1999,11,21,9,,248,7.5,9.5,1.22,6.25,5.12,,1017.4,9.7,7.8,6.1,,
1999,11,21,10,,244,7.5,8.8,1.1,5.88,4.78,,1018.0,9.1,7.8,5.5,,
1999,11,21,11,,237,5.5,6.2,1.04,6.25,4.98,,1019.0,8.3,7.5,5.5,,
1999,11,21,12,,264,5.1,5.8,0.99,5.56,4.92,,1019.7,8.2,7.5,5.5,,
1999,11,21,13,,272,4.4,5.2,0.85,5.88,4.88,,1020.5,7.8,7.5,5.2,,
1999,11,21,14,,242,2.9,3.4,0.86,5.88,4.96,,1021.2,7.9,7.5,5.2,,
1999,11,21,15,,236,2.3,2.7,0.9,5.56,5.13,,1021.9,8.2,7.8,5.4,,
1999,11,21,16,,215,2.9,3.3,0.79,6.67,5.24,,1021.9,8.6,7.8,5.9,,
1999,11,21,17,,185,2.8,3.3,0.83,6.25,5.56,,1021.2,8.7,7.9,6.3,,
1999,11,21,18,,178,3.6,4.4,0.82,5.88,5.57,,1021.2,9.0,7.9,6.7,,
1999,11,21,19,,191,3.8,4.3,0.79,12.5,5.77,,1021.2,9.4,7.9,6.4,,
1999,11,21,20,,173,3.3,3.7,0.83,10.0,6.25,,1021.5,9.8,7.9,5.7,,
1999,11,21,21,,178,3.5,4.0,0.88,12.5,6.57,,1022.1,9.5,7.8,6.4,,
1999,11,21,22,,160,3.2,3.6,0.8,12.5,6.54,,1022.7,9.0,7.9,6.8,,
1999,11,21,23,,172,3.2,4.2,0.76,12.5,6.89,,1023.5,9.0,7.9,6.5,,
1999,11,22,0,,182,2.4,2.6,0.67,12.5,6.51,,1023.6,8.9,7.9,6.9,,
1999,11,22,1,,169,2.4,2.8,0.64,12.5,6.61,,1023.7,8.7,7.9,6.8,,
1999,11,22,2,,160,2.1,2.5,0.65,12.5,6.92,,1024.2,8.6,7.9,7.1,,
1999,11,22,3,,196,0.9,1.5,0.65,12.5,6.98,,1024.3,8.3,7.9,6.7,,
1999,11,22,4,,183,2.0,2.7,0.69,12.5,7.26,,1024.3,8.2,7.9,6.5,,
1999,11,22,5,,192,1.4,1.9,0.8,11.11,8.08,,1024.3,8.2,7.9,6.9,,
1999,11,22,6,,224,0.4,1.0,1.0,12.5,8.94,,1024.6,7.5,7.8,6.4,,
1999,11,22,7,,327,0.8,1.5,1.05,11.11,8.57,,1025.2,7.4,7.8,6.1,,
1999,11,22,8,,360,1.5,1.9,1.16,11.11,9.07,,1025.5,7.1,7.8,6.0,,
1999,11,22,9,,356,1.5,2.1,1.17,12.5,8.62,,1025.7,7.1,7.8,6.1,,
1999,11,22,10,,32,1.9,2.3,1.08,12.5,8.69,,1025.7,6.9,7.8,5.9,,
1999,11,22,11,,10,2.4,2.8,0.93,11.11,8.14,,1025.9,6.7,7.8,5.6,,
1999,11,22,12,,4,2.8,3.3,1.04,12.5,8.58,,1026.4,6.7,7.9,5.7,,
1999,11,22,13,,342,3.6,4.3,0.98,12.5,8.42,,1026.7,6.7,7.8,5.5,,
1999,11,22,14,,17,2.5,3.1,1.0,12.5,8.29,,1026.7,6.7,7.8,5.5,,
1999,11,22,15,,7,2.5,2.9,0.96,11.11,7.79,,1026.7,7.0,7.9,5.8,,
1999,11,22,16,,352,2.4,3.1,0.96,11.11,8.1,,1026.0,7.0,7.9,5.8,,
1999,11,22,17,,11,0.8,1.3,1.13,11.11,8.69,,1025.7,7.1,7.9,5.8,,
1999,11,22,18,,66,0.2,1.2,1.24,11.11,8.8,,1025.2,7.8,8.2,6.5,,
1999,11,22,19,,50,2.3,3.4,1.28,11.11,8.77,,1025.2,7.9,8.2,6.7,,
1999,11,22,20,,94,1.9,2.5,1.32,11.11,8.75,,1025.2,8.7,8.2,7.7,,
1999,11,22,21,,158,3.7,4.4,1.31,11.11,8.59,,1025.2,9.0,8.2,8.2,,
1999,11,22,22,,155,2.8,3.5,1.26,12.5,8.1,,1025.1,9.0,7.9,8.3,,
1999,11,22,23,,184,3.1,3.7,1.22,11.11,8.21,,1025.2,9.4,7.9,8.6,,
1999,11,23,0,,161,2.8,3.3,1.21,12.5,7.99,,1024.9,9.0,7.8,8.3,,
1999,11,23,1,,206,4.5,5.2,1.07,12.5,7.22,,1024.4,9.4,7.9,8.5,,
1999,11,23,2,,229,4.4,5.1,1.03,11.11,6.24,,1024.4,9.0,7.9,8.2,,
1999,11,23,3,,192,6.4,7.5,1.06,12.5,5.72,,1023.7,9.4,7.9,8.7,,
1999,11,23,4,,201,6.9,8.1,1.06,11.11,5.18,,1023.6,9.5,7.9,8.9,,
1999,11,23,5,,215,3.7,4.3,1.17,11.11,5.33,,1023.7,9.4,7.9,8.9,,
1999,11,23,6,,195,7.2,8.4,1.23,11.11,5.5,,1022.7,9.1,7.9,8.6,,
1999,11,23,7,,201,6.2,7.3,1.26,11.11,5.51,,1023.5,9.0,7.9,8.7,,
1999,11,23,8,,212,4.0,4.8,1.35,11.11,5.99,,1023.6,8.9,7.9,8.6,,
1999,11,23,9,,207,6.7,7.8,1.41,11.11,6.21,,1022.8,9.4,7.9,9.0,,
1999,11,23,10,,206,6.5,7.4,1.23,11.11,5.92,,1022.7,9.4,7.9,9.0,,
1999,11,23,11,,210,6.0,7.2,1.34,11.11,6.41,,1022.8,9.4,7.9,9.0,,
1999,11,23,12,,210,7.1,8.3,1.17,11.11,5.65,,1023.4,9.4,7.9,9.0,,
1999,11,23,13,,208,5.7,6.6,1.06,12.5,5.34,,1023.5,9.4,7.8,9.0,,
1999,11,23,14,,225,5.2,6.4,1.01,12.5,5.29,,1023.6,9.4,7.9,8.9,,
1999,11,23,15,,224,6.3,6.9,1.0,12.5,5.46,,1023.5,9.8,7.9,9.1,,
1999,11,23,16,,221,5.7,6.7,0.91,11.11,5.36,,1023.5,9.7,7.9,8.8,,
1999,11,23,17,,207,4.7,5.4,0.89,11.11,5.25,,1022.5,9.8,7.9,8.8,,
1999,11,23,18,,210,4.6,5.2,0.9,11.11,5.28,,1022.6,10.1,7.9,9.1,,
1999,11,23,19,,207,3.9,4.4,0.98,11.11,6.1,,1022.7,10.6,7.9,9.0,,
1999,11,23,20,,196,4.1,4.5,1.0,10.0,6.03,,1023.1,10.6,7.8,8.7,,
1999,11,23,21,,208,2.6,3.5,1.01,10.0,6.45,,1023.6,11.8,7.8,9.5,,
1999,11,23,22,,224,1.1,1.7,1.17,10.0,7.28,,1024.1,11.4,7.8,9.3,,
1999,11,23,23,,176,1.1,1.4,1.16,10.0,7.43,,1024.2,10.9,7.5,9.1,,
1999,11,24,0,,43,2.4,3.1,0.93,10.0,6.94,,1024.2,9.6,7.6,8.2,,
1999,11,24,1,,22,2.1,2.6,0.91,11.11,6.87,,1024.3,10.2,7.8,8.8,,
1999,11,24,2,,52,1.6,2.1,0.71,11.11,6.33,,1024.4,9.3,7.8,8.1,,
1999,11,24,3,,116,2.5,3.0,0.71,11.11,6.59,,1024.3,10.6,7.8,9.0,,
1999,11,24,4,,112,1.3,1.6,0.66,11.11,6.63,,1024.3,10.2,7.9,9.1,,
1999,11,24,5,,24,1.9,2.3,0.67,10.0,6.8,,1024.3,9.8,7.9,8.8,,
1999,11,24,6,,6,1.7,2.0,0.64,11.11,6.91,,1024.1,8.7,7.8,7.7,,
1999,11,24,7,,59,2.4,3.5,0.64,10.0,7.17,,1023.8,9.4,7.8,8.1,,
1999,11,24,8,,106,6.4,7.2,0.84,10.0,5.52,,1023.5,10.9,7.8,8.2,,
1999,11,24,9,,120,5.8,6.5,1.03,10.0,6.16,,1022.7,10.3,7.8,8.6,,
1999,11,24,10,,136,4.7,5.3,0.97,10.0,5.67,,1022.7,9.8,7.8,8.8,,
1999,11,24,11,,135,2.4,3.0,0.96,10.0,6.02,,1022.6,9.4,7.8,8.8,,
1999,11,24,12,,138,1.3,2.5,1.02,11.11,6.23,,1022.2,9.4,8.2,8.9,,
1999,11,24,13,,192,2.2,2.9,0.95,9.09,6.43,,1022.0,9.4,8.2,8.9,,
1999,11,24,14,,174,5.8,7.1,0.85,11.11,5.37,,1021.2,9.5,8.2,9.1,,
1999,11,24,15,,180,6.2,7.2,0.83,11.11,4.88,,1021.0,9.7,8.2,9.4,,
1999,11,24,16,,183,6.4,7.6,0.86,11.11,4.47,,1020.2,9.7,8.2,9.4,,
1999,11,24,17,,176,7.1,8.6,0.94,11.11,4.59,,1018.9,9.8,8.2,9.5,,
1999,11,24,18,,176,8.3,9.6,1.05,11.11,4.41,,1018.0,10.3,8.2,9.9,,
1999,11,24,19,,177,8.9,10.2,1.07,4.55,4.39,,1016.9,10.5,8.2,10.2,,
1999,11,24,20,,180,9.3,11.1,1.31,10.0,4.79,,1016.6,11.0,8.2,10.7,,
1999,11,24,21,,183,9.6,11.1,1.39,10.0,4.93,,1016.5,11.0,7.9,10.7,,
1999,11,24,22,,192,8.7,9.8,1.64,10.0,5.16,,1016.7,10.9,7.9,10.6,,
1999,11,24,23,,187,9.7,11.8,1.64,11.11,5.09,,1016.5,11.3,8.2,11.0,,
1999,11,25,0,,188,10.3,12.2,1.69,10.0,5.32,,1016.0,11.1,8.2,10.6,,
1999,11,25,1,,194,8.8,9.9,1.6,5.26,5.2,,1016.5,11.1,7.9,10.4,,
1999,11,25,2,,200,8.2,9.5,1.49,5.26,4.94,,1016.5,10.6,8.1,10.1,,
1999,11,25,3,,206,7.8,8.9,1.35,5.26,4.98,,1016.7,11.0,8.2,10.4,,
1999,11,25,4,,197,6.7,7.8,1.26,5.26,5.02,,1016.5,10.5,8.2,10.0,,
1999,11,25,5,,196,6.8,7.9,1.21,5.56,4.76,,1016.7,10.2,7.9,9.7,,
1999,11,25,6,,206,5.7,6.6,1.19,5.56,5.04,,1017.2,10.2,7.9,9.6,,
1999,11,25,7,,221,4.3,5.3,1.21,11.11,5.23,,1018.1,10.2,7.9,9.6,,
1999,11,25,8,,254,2.7,3.3,1.15,11.11,5.59,,1019.1,9.7,7.8,9.0,,
1999,11,25,9,,264,5.5,6.2,1.25,10.0,6.22,,1019.5,11.4,7.8,6.4,,
1999,11,25,10,,261,4.3,5.8,1.22,11.11,6.36,,1019.9,11.0,7.5,5.4,,
1999,11,25,11,,266,3.7,4.5,1.15,11.11,6.58,,1020.5,10.3,7.5,4.8,,
1999,11,25,12,,322,3.9,5.8,1.23,10.0,6.84,,1022.0,10.0,7.5,4.4,,
1999,11,25,13,,15,2.8,3.3,1.07,11.11,6.77,,1023.3,8.7,7.5,4.6,,
1999,11,25,14,,3,2.6,3.3,0.96,12.5,6.74,,1023.6,7.9,7.5,4.6,,
1999,11,25,15,,357,4.5,5.7,0.89,12.5,6.92,,1023.9,7.5,7.5,3.8,,
1999,11,25,16,,339,1.8,2.6,0.76,11.11,6.59,,1024.9,7.5,7.8,3.7,,
1999,11,25,17,,84,2.2,3.1,0.77,12.5,6.44,,1023.6,7.5,7.9,3.9,,
1999,11,25,18,,103,3.7,4.3,0.81,11.11,6.94,,1022.7,7.8,7.9,4.3,,
1999,11,25,19,,123,2.3,3.4,0.76,11.11,7.01,,1023.4,7.9,7.9,3.6,,
1999,11,25,20,,122,1.5,2.1,0.86,11.11,7.59,,1024.1,8.1,7.9,3.8,,
1999,11,25,21,,183,0.7,1.4,0.95,11.11,8.16,,1024.3,7.9,7.9,4.3,,
1999,11,25,22,,329,1.7,2.1,1.07,11.11,8.6,,1025.2,7.8,7.9,5.6,,
1999,11,25,23,,312,0.4,1.3,1.09,11.11,8.5,,1025.7,7.5,7.9,5.3,,
1999,11,26,0,,6,0.6,1.1,1.16,11.11,8.63,,1025.8,7.5,7.9,5.2,,
1999,11,26,1,,51,1.8,2.3,1.02,11.11,8.47,,1025.8,7.5,7.9,5.0,,
1999,11,26,2,,38,1.8,2.3,0.91,11.11,8.3,,1025.8,7.8,7.9,5.0,,
1999,11,26,3,,26,2.1,2.5,0.75,12.5,7.75,,1025.7,7.8,7.9,4.8,,
1999,11,26,4,,38,2.1,2.5,0.64,11.11,7.37,,1025.2,7.5,7.9,4.7,,
1999,11,26,5,,7,2.5,3.1,0.71,11.11,7.71,,1025.5,7.7,7.9,5.1,,
1999,11,26,6,,38,3.6,4.3,0.69,11.11,7.89,,1025.1,7.5,7.9,4.7,,
1999,11,26,7,,32,4.5,5.2,0.64,11.11,7.35,,1025.2,7.5,7.9,4.8,,
1999,11,26,8,,26,5.5,6.8,0.68,11.11,7.63,,1025.0,7.4,7.8,5.9,,
1999,11,26,9,,,,,,,,,,,,,,
1999,11,26,10,,42,6.3,7.3,0.97,11.11,6.44,,1025.0,7.1,7.6,6.0,,
1999,11,26,11,,39,5.3,6.3,1.18,11.11,5.85,,1025.3,6.6,7.5,5.1,,
1999,11,26,12,,35,6.8,7.9,1.2,11.11,5.43,,1025.2,6.4,7.5,5.4,,
1999,11,26,13,,42,6.5,7.7,1.25,10.0,5.17,,1025.1,6.4,7.5,5.7,,
1999,11,26,14,,24,6.7,7.9,1.3,4.55,4.88,,1024.5,6.3,7.9,5.7,,
1999,11,26,15,,21,6.5,7.6,1.3,4.55,4.87,,1024.1,6.3,7.9,5.7,,
1999,11,26,16,,27,6.9,8.3,1.26,5.0,4.76,,1022.8,6.3,7.9,5.7,,
1999,11,26,17,,20,7.8,9.0,1.29,5.0,4.66,,1021.2,6.3,7.9,5.8,,
1999,11,26,18,,7,7.2,8.3,1.29,5.26,4.6,,1020.4,6.4,8.1,5.8,,
1999,11,26,19,,13,6.7,7.7,1.25,5.26,4.75,,1019.2,6.4,8.0,5.9,,
1999,11,26,20,,3,6.3,7.5,1.23,5.26,4.73,,1018.8,6.6,8.0,6.2,,
1999,11,26,21,,360,5.6,6.6,1.28,5.26,5.09,,1018.1,7.1,7.9,6.7,,
1999,11,26,22,,358,6.1,7.3,1.34,10.0,5.48,,1017.4,6.7,7.9,6.3,,
1999,11,26,23,,350,5.8,7.2,1.39,10.0,5.88,,1017.3,7.1,7.8,6.7,,
1999,11,27,0,,340,3.8,5.2,1.41,5.88,5.85,,1017.1,7.0,7.5,6.7,,
1999,11,27,1,,360,3.1,4.1,1.39,11.11,6.28,,1016.2,7.0,7.5,6.7,,
1999,11,27,2,,71,1.7,2.1,1.18,10.0,6.06,,1015.6,8.2,7.5,7.9,,
1999,11,27,3,,348,2.1,3.5,1.26,5.88,5.9,,1014.9,8.1,7.8,7.8,,
1999,11,27,4,,176,0.9,1.9,1.24,6.25,5.84,,1013.5,9.5,7.9,9.2,,
1999,11,27,5,,180,6.5,9.5,1.36,6.25,5.19,,1012.5,11.3,7.9,11.0,,
1999,11,27,6,,210,2.4,3.6,1.45,6.67,4.82,,1011.7,10.2,7.9,9.7,,
1999,11,27,7,,161,9.2,10.9,1.47,4.76,4.82,,1010.3,11.4,7.9,10.6,,
1999,11,27,8,,165,9.3,10.8,1.65,5.0,4.83,,1009.6,11.4,7.9,10.8,,
1999,11,27,9,,167,8.6,10.2,1.55,5.0,4.92,,1008.9,11.3,7.9,10.5,,
1999,11,27,10,,160,12.3,14.9,1.81,5.56,5.09,,1007.4,11.8,7.9,10.7,,
1999,11,27,11,,167,10.7,12.3,1.83,5.88,5.18,,1007.9,11.8,7.9,11.0,,
1999,11,27,12,,167,9.4,11.1,1.92,5.88,5.28,,1007.9,11.3,7.8,10.6,,
1999,11,27,13,,173,7.8,9.1,2.0,6.25,5.48,,1007.5,11.0,7.8,10.1,,
1999,11,27,14,,176,10.6,12.5,1.78,6.25,5.47,,1006.9,11.7,7.9,10.6,,
1999,11,27,15,,175,8.1,9.2,1.71,6.25,5.1,,1006.7,11.0,7.9,10.3,,
1999,11,27,16,,209,5.7,6.4,1.67,5.88,5.33,,1006.9,10.2,7.9,9.7,,
1999,11,27,17,,176,6.7,7.7,1.38,6.25,5.22,,1005.2,10.1,7.9,9.7,,
1999,11,27,18,,212,4.6,5.3,1.37,5.56,5.22,,1005.0,9.6,7.9,9.2,,
1999,11,27,19,,238,4.6,5.8,1.43,6.25,5.49,,1004.9,9.9,7.8,8.6,,
1999,11,27,20,,244,4.1,4.7,1.35,6.25,5.65,,1005.5,9.5,7.8,8.1,,
1999,11,27,21,,264,5.9,6.7,1.25,9.09,5.74,,1005.7,10.0,7.8,7.5,,
1999,11,27,22,,268,4.6,5.5,1.18,6.25,5.89,,1006.4,9.4,7.8,7.2,,
1999,11,27,23,,278,3.7,4.5,1.2,9.09,6.13,,1007.4,9.0,7.5,7.0,,
1999,11,28,0,,259,2.4,3.0,1.23,11.11,6.2,,1008.4,8.7,7.5,6.7,,
1999,11,28,1,,264,2.9,3.9,1.24,11.11,6.69,,1009.1,8.3,7.5,6.4,,
1999,11,28,2,,277,1.5,2.4,1.44,7.69,7.02,,1008.6,7.8,7.5,6.3,,
1999,11,28,3,,238,3.9,4.9,1.48,9.09,7.2,,1008.7,7.8,7.5,5.6,,
1999,11,28,4,,258,4.2,5.0,1.44,8.33,7.15,,1008.5,7.5,7.5,4.5,,
1999,11,28,5,,252,6.7,8.6,1.51,7.69,7.13,,1008.0,7.8,7.5,4.3,,
1999,11,28,6,,250,8.3,10.4,1.5,9.09,6.4,,1007.8,7.4,7.5,4.0,,
1999,11,28,7,,246,7.4,8.4,1.52,9.09,6.26,,1008.1,7.1,7.5,3.7,,
1999,11,28,8,,248,6.8,7.9,1.3,9.09,6.28,,1008.0,7.0,7.5,3.3,,
1999,11,28,9,,258,7.4,8.5,1.13,10.0,5.92,,1008.4,6.7,7.5,3.0,,
1999,11,28,10,,270,5.3,6.3,1.13,10.0,6.62,,1009.4,5.9,7.5,2.0,,
1999,11,28,11,,272,6.0,7.2,1.17,9.09,7.59,,1010.1,5.6,7.4,2.1,,
1999,11,28,12,,265,7.6,9.5,1.25,10.0,7.46,,1011.1,5.6,7.4,1.7,,
1999,11,28,13,,276,6.1,7.4,1.3,10.0,7.15,,1012.1,5.2,7.4,1.0,,
1999,11,28,14,,266,7.6,9.4,1.43,10.0,7.13,,1012.5,6.2,7.4,0.9,,
1999,11,28,15,,269,7.6,9.6,1.59,11.11,7.07,,1012.5,6.7,7.4,0.1,,
1999,11,28,16,,270,8.7,11.1,1.59,11.11,6.98,,1012.0,7.1,7.5,-0.6,,
1999,11,28,17,,280,10.8,13.3,1.42,10.0,5.94,,1011.8,7.5,7.5,-2.0,,
1999,11,28,18,,284,8.4,10.2,1.26,10.0,5.2,,1012.0,7.8,7.5,-2.2,,
1999,11,28,19,,277,9.3,11.2,0.95,10.0,4.43,,1012.6,7.8,7.5,-2.6,,
1999,11,28,20,,291,9.3,12.2,0.96,11.11,5.0,,1013.3,7.8,7.5,-2.6,,
1999,11,28,21,,281,8.9,11.1,0.97,11.11,5.08,,1014.2,7.5,7.5,-2.9,,
1999,11,28,22,,282,9.0,10.6,0.72,10.0,5.41,,1014.9,7.1,7.5,-2.5,,
1999,11,28,23,,270,6.5,7.9,0.94,11.11,6.67,,1016.0,6.4,7.4,-2.4,,
1999,11,29,0,,,,,,,,,,,,,,
1999,11,29,1,,270,7.2,8.4,0.99,11.11,6.52,,1017.3,5.9,7.4,-1.8,,
1999,11,29,2,,273,5.0,6.2,0.99,11.11,7.07,,1017.9,5.1,7.4,-2.7,,
1999,11,29,3,,252,7.1,8.6,1.19,11.11,8.17,,1018.1,5.2,7.4,-2.1,,
1999,11,29,4,,253,7.1,8.4,0.94,12.5,6.22,,1018.6,5.1,7.4,-0.7,,
1999,11,29,5,,251,7.4,8.4,0.87,12.5,5.72,,1018.7,5.1,7.4,-1.0,,
1999,11,29,6,,263,7.2,8.5,0.86,11.11,5.64,,1018.7,4.8,7.4,-1.0,,
1999,11,29,7,,265,7.6,9.1,0.85,12.5,5.11,,1018.9,4.3,7.4,-1.0,,
1999,11,29,8,,267,7.0,8.2,0.85,12.5,5.82,,1019.0,3.9,7.4,-1.2,,
1999,11,29,9,,266,8.5,10.1,0.87,11.11,5.64,,1019.3,3.7,7.4,-0.5,,
1999,11,29,10,,277,6.5,7.6,0.67,11.11,4.64,,1019.6,2.8,7.2,-0.9,,
1999,11,29,11,,279,5.9,7.1,0.9,11.11,6.5,,1020.3,2.7,7.1,-1.3,,
1999,11,29,12,,270,6.7,7.9,0.95,12.5,6.97,,1020.8,2.8,7.1,-1.5,,
1999,11,29,13,,270,6.0,7.2,0.94,11.11,6.63,,1021.2,2.8,7.1,-2.1,,
1999,11,29,14,,258,5.1,6.4,1.1,11.11,6.86,,1021.6,3.0,7.0,-1.3,,
1999,11,29,15,,267,5.2,6.5,1.14,11.11,7.23,,1021.9,3.2,7.1,-2.2,,
1999,11,29,16,,269,3.5,4.8,0.88,12.5,6.27,,1021.2,4.0,7.1,-2.4,,
1999,11,29,17,,248,3.5,4.9,0.89,11.11,6.52,,1020.5,5.1,7.1,-3.3,,
1999,11,29,18,,272,4.6,5.8,0.85,12.5,7.02,,1020.2,5.2,7.4,-4.3,,
1999,11,29,19,,299,3.3,4.4,0.83,12.5,7.15,,1020.3,5.1,7.1,-5.0,,
1999,11,29,20,,264,3.6,4.7,0.86,12.5,7.68,,1020.5,5.1,7.1,-4.6,,
1999,11,29,21,,273,4.3,5.5,0.87,12.5,8.98,,1021.2,5.2,7.1,-3.8,,
1999,11,29,22,,284,3.9,5.0,0.89,12.5,9.29,,1021.9,5.1,7.1,-3.6,,
1999,11,29,23,,287,3.7,4.3,0.81,12.5,9.47,,1022.6,4.8,7.1,-3.8,,
1999,11,30,0,,341,7.1,8.8,0.92,11.11,10.16,,1023.0,4.7,7.0,-1.9,,
1999,11,30,1,,16,7.2,8.5,1.12,12.5,6.22,,1023.6,3.9,7.1,-1.4,,
1999,11,30,2,,12,6.9,8.4,,,,,1024.1,3.4,7.1,-1.2,,
1999,11,30,3,,360,7.0,8.6,1.44,12.5,7.38,,1024.5,2.9,7.1,-1.3,,
1999,11,30,4,,16,8.5,10.3,1.2,11.11,6.3,,1025.1,2.8,7.1,-3.5,,
1999,11,30,5,,17,9.0,10.5,1.4,12.5,6.04,,1025.2,2.4,7.1,-4.0,,
1999,11,30,6,,16,9.2,11.7,1.19,12.5,4.94,,1025.2,2.0,7.1,-4.5,,
1999,11,30,7,,16,9.4,11.4,1.24,11.11,4.73,,1025.7,1.7,7.1,-4.0,,
1999,11,30,8,,12,9.9,11.9,1.19,11.11,4.77,,1025.9,1.4,7.1,-3.6,,
1999,11,30,9,,8,10.2,12.0,1.22,12.5,4.45,,1026.4,0.8,7.1,-4.8,,
1999,11,30,10,,13,10.3,12.9,1.3,11.11,4.64,,1026.8,0.8,7.1,-4.2,,
1999,11,30,11,,8,9.7,11.7,1.26,11.11,4.54,,1027.5,0.4,7.1,,,
1999,11,30,12,,21,9.8,12.1,1.25,11.11,4.69,,1028.4,0.0,7.1,-4.6,,
1999,11,30,13,,12,10.3,12.7,1.42,11.11,4.49,,1029.0,0.0,7.1,-5.4,,
1999,11,30,14,,12,10.4,14.5,1.51,11.11,4.91,,1029.9,0.0,7.1,-5.8,,
