YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 07 16 17 182  4.9  5.4   .46  7.69  5.25 999 1016.4  19.8  16.2  16.8 99.0
1999 07 16 18 185  4.4  5.4   .45  7.69  5.55 999 1015.9  19.5  16.7  17.1 99.0
1999 07 16 19 203  4.6  5.4   .45  7.14  5.50 999 1015.9  19.5  16.4  17.0 99.0
1999 07 16 20 195  3.7  3.9   .42  7.14  5.29 999 1015.8  19.5  16.7  17.3 99.0
1999 07 16 21 180  3.8  4.4   .41  8.33  5.18 999 1015.8  19.6  16.7  17.3 99.0
1999 07 16 22 195  4.7  5.1   .40  7.69  5.22 999 1015.2  19.5  16.7  16.7 99.0
1999 07 16 23 206  4.5  5.2   .46  5.26  5.25 999 1015.5  18.8  15.7  16.4 99.0
1999 07 17 00 198  5.0  6.1   .45  8.33  4.92 999 1015.1  18.6  15.6  16.1 99.0
1999 07 17 01 239  1.3  1.6   .44  7.69  4.76 999 1015.5  17.6  15.3  16.0 99.0
1999 07 17 02 232  2.4  2.9   .46  7.14  4.81 999 1015.7  18.0  15.6  16.2 99.0
1999 07 17 03 230  3.9  4.3   .41  7.14  4.38 999 1015.0  18.0  15.9  15.8 99.0
1999 07 17 04 223  4.1  4.6   .50  6.67  4.19 999 1014.9  17.5  15.6  15.7 99.0
1999 07 17 05 215  3.2  3.5   .48  3.23  4.02 999 1015.0  17.2  15.2  15.4 99.0
1999 07 17 06 207  4.5  5.2   .47  6.67  4.34 999 1014.8  17.6  15.2  15.8 99.0
1999 07 17 07 214  5.2  5.8   .44  6.67  4.58 999 1014.3  18.0  15.2  16.2 99.0
1999 07 17 08 206  5.0  5.4   .46  6.25  4.36 999 1014.3  17.5  15.2  15.9 99.0
1999 07 17 09 225  3.2  3.6   .43  6.67  4.53 999 1014.8  17.2  14.9  15.9 99.0
1999 07 17 10 245  3.0  3.4   .45  5.88  4.81 999 1015.0  17.5  14.9  15.7 99.0
1999 07 17 11 201  1.7  2.1   .43  5.88  4.70 999 1015.6  18.7  14.1  16.1 99.0
1999 07 17 12 210  3.1  3.3   .40  5.26  4.65 999 1015.6  19.0  13.7  16.7 99.0
1999 07 17 13 229  3.3  3.5   .39  6.25  4.63 999 1015.6  18.8  14.1  16.5 99.0
1999 07 17 14 184  3.2  3.5   .38  9.09  4.56 999 1015.4  19.9  14.8  16.5 99.0
1999 07 17 15 182  4.0  4.2   .41  8.33  4.35 999 1015.0  18.2  15.6  16.4 99.0
1999 07 17 16 167  4.1  4.6   .41  7.69  4.34 999 1014.9  19.0  15.9  16.6 99.0
1999 07 17 17 175  4.9  5.4   .42  4.17  4.07 999 1014.3  19.1  16.0  16.8 99.0
1999 07 17 18 163  3.8  4.4   .43  4.35  4.27 999 1013.7  19.5  15.2  17.1 99.0
1999 07 17 19 201  4.6  5.2   .43  4.76  4.37 999 1013.3  21.1  14.9  16.7 99.0
1999 07 17 20 231  4.6  5.4   .44  4.55  4.51 999 1012.8  22.9  15.6  17.3 99.0
1999 07 17 21 228  5.3  5.7   .45  5.56  4.53 999 1012.6  23.1  15.2  17.1 99.0
1999 07 17 22 245  6.0  6.8   .43  4.35  4.51 999 1012.6  23.3  15.6  17.2 99.0
1999 07 17 23 256  4.5  4.8   .40 14.29  4.46 999 1013.3  23.9  15.9  16.5 99.0
1999 07 18 00 267  4.2  5.0   .42  5.26  4.62 999 1014.1  24.0  16.5  17.1 99.0
1999 07 18 01 217  2.9  3.9   .38  5.56  4.56 999 1014.3  24.5  16.0  16.2 99.0
1999 07 18 02 207  4.5  4.9   .36  5.26  4.74 999 1014.8  19.9  15.9  16.9 99.0
1999 07 18 03 211  4.8  5.3   .36  5.56  4.89 999 1014.4  20.3  15.7  16.4 99.0
1999 07 18 04 221  3.9  4.5   .36  5.00  4.63 999 1014.3  19.8  15.7  16.6 99.0
1999 07 18 05 241  4.5  5.0   .33  5.88  4.53 999 1014.2  19.0  15.9  16.7 99.0
1999 07 18 06 232  3.5  4.1   .35  7.14  4.85 999 1014.2  20.4  16.0  17.4 99.0
1999 07 18 07 267  3.2  4.0   .36  5.26  4.79 999 1014.3  19.8  16.0  17.6 99.0
1999 07 18 08 270  2.8  3.6   .37  5.56  4.95 999 1014.3  21.2  16.1  18.5 99.0
1999 07 18 09 234  3.5  4.0   .42  6.25  5.11 999 1014.9  19.8  16.4  18.1 99.0
1999 07 18 10 221  2.7  2.9   .45  5.56  4.85 999 1015.2  19.5  16.0  17.3 99.0
1999 07 18 11 232  2.2  2.5   .46  5.56  4.95 999 1015.8  19.1  16.0  16.8 99.0
1999 07 18 12 224  3.2  3.5   .47  5.56  4.82 999 1016.3  19.5  16.0  17.0 99.0
1999 07 18 13 233   .9  1.4   .46  5.88  4.76 999 1016.4  19.6  16.0  17.1 99.0
1999 07 18 14 198  2.4  2.6   .44  5.26  4.81 999 1015.9  20.5  16.5  18.1 99.0
1999 07 18 15 174  2.4  2.6   .42  5.56  4.71 999 1015.8  20.6  17.2  18.0 99.0
1999 07 18 16 173  2.3  2.6   .39  5.56  4.52 999 1015.0  20.3  17.2  18.3 99.0
1999 07 18 17 159  3.6  3.9   .40  5.26  4.61 999 1014.3  20.3  17.5  18.4 99.0
1999 07 18 18 158  2.7  3.4   .40  4.76  4.69 999 1013.6  20.4  18.6  18.5 99.0
1999 07 18 19 166  5.0  5.5   .41  5.26  4.65 999 1012.7  20.8  18.0  18.3 99.0
1999 07 18 20 304  5.2 10.1   .39  5.56  4.78 999 1013.3  21.7  17.6  19.6 99.0
1999 07 18 21 303  2.4  4.1   .39  5.88  4.46 999 1013.3  22.6  16.8  18.6 99.0
1999 07 18 22 140  5.1  7.5   .39  6.25  4.87 999 1014.1  21.7  17.2  18.1 99.0
1999 07 18 23 150  3.7  4.1   .39  6.25  4.92 999 1013.4  21.6  17.3  18.7 99.0
1999 07 19 00 190  2.2  2.4   .38  5.56  4.78 999 1014.2  19.6  18.0  18.1 99.0
1999 07 19 01 244  3.9  4.2   .40  5.26  4.65 999 1014.1  19.0  17.6  17.8 99.0
1999 07 19 02 246  3.9  4.4   .35 14.29  4.84 999 1014.2  18.7  17.5  17.7 99.0
1999 07 19 03 250  4.9  5.2   .32 14.29  5.00 999 1014.1  20.4  17.0  18.7 99.0
1999 07 19 04 251  4.3  4.6   .30 14.29  4.85 999 1014.1  19.1  16.5  18.4 99.0
1999 07 19 05 301  1.5  2.4   .30 14.29  5.03 999 1014.3  20.2  16.5  18.6 99.0
1999 07 19 06 264  2.5  3.1   .30 14.29  5.27 999 1013.8  20.0  16.4  17.8 99.0
1999 07 19 07 274  3.6  4.0   .31 14.29  5.11 999 1013.3  19.5  15.9  17.2 99.0
1999 07 19 08 285  2.6  2.8   .28  5.56  5.06 999 1013.3  19.3  16.2  16.7 99.0
1999 07 19 09 270  1.7  2.0   .31  5.56  5.32 999 1013.3  18.7  16.5  15.7 99.0
1999 07 19 10 249   .3   .6   .32 14.29  5.51 999 1013.5  18.1  16.4  15.9 99.0
1999 07 19 11 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 19 12 262  1.7  2.6   .32 14.29  5.73 999 1014.4  18.0  17.5  17.1 99.0
1999 07 19 13 211  3.5  3.9   .32 14.29  5.52 999 1014.2  18.3  17.6  17.1 99.0
1999 07 19 14 215  1.0  1.4   .34 14.29  5.78 999 1014.1  18.9  17.3  17.7 99.0
1999 07 19 15 154  1.8  2.4   .33 14.29  5.48 999 1013.3  19.6  17.9  18.0 99.0
1999 07 19 16 113  1.6  1.9   .34 14.29  5.23 999 1012.9  21.1  18.1  19.1 99.0
1999 07 19 17 121  2.3  2.7   .35  5.26  5.04 999 1012.6  21.1  18.1  19.3 99.0
1999 07 19 18 153  2.4  2.7   .36  4.76  4.93 999 1012.0  21.5  18.0  17.9 99.0
1999 07 19 19 277  2.7  3.7   .35  4.76  4.97 999 1012.6  20.5  18.3  17.0 99.0
1999 07 19 20  21  3.2  4.1   .33  4.55  4.88 999 1011.9  19.5  18.3  17.7 99.0
1999 07 19 21 348  1.9  2.8   .33  4.17  4.77 999 1012.5  18.3  18.0  17.5 99.0
1999 07 19 22 316  2.2  2.8   .35 12.50  4.96 999 1011.7  18.8  18.3  18.1 99.0
1999 07 19 23 131  1.4  1.6   .32 12.50  5.02 999 1011.2  18.3  18.0  17.8 99.0
1999 07 20 00 291  1.7  2.1   .31  6.25  5.04 999 1011.7  17.6  18.3  17.1 99.0
1999 07 20 01 267  2.2  2.8   .33 14.29  5.46 999 1011.7  17.6  18.0  17.2 99.0
1999 07 20 02 259  2.2  2.8   .33 12.50  5.62 999 1011.9  18.1  18.3  17.8 99.0
1999 07 20 03 298  1.7  1.9   .30  5.56  5.46 999 1012.6  18.3  18.1  17.9 99.0
1999 07 20 04  11   .3   .5   .29 14.29  5.61 999 1012.7  17.5  18.0  17.2 99.0
1999 07 20 05 274  1.6  2.2   .27 14.29  5.50 999 1012.7  17.3  18.0  17.0 99.0
1999 07 20 06 305  3.7  4.1   .28 14.29  5.69 999 1012.5  17.2  17.5  16.8 99.0
1999 07 20 07 311  2.7  3.7   .29  5.88  5.76 999 1012.6  17.2  17.3  16.3 99.0
1999 07 20 08 324  3.3  3.7   .26  5.56  5.92 999 1012.7  16.8  17.5  15.1 99.0
1999 07 20 09 321  2.6  3.5   .27 12.50  6.11 999 1013.3  16.5  17.6  14.7 99.0
1999 07 20 10 325  3.1  3.9   .26  5.56  6.04 999 1014.1  16.7  17.6  13.7 99.0
1999 07 20 11 322  4.0  4.7   .24  5.56  5.88 999 1014.4  17.2  17.5  13.1 99.0
1999 07 20 12 345  4.5  5.1   .27 12.50  5.77 999 1015.7  17.5  17.6  12.8 99.0
1999 07 20 13 353  4.8  5.5   .27 12.50  6.25 999 1016.1  17.5  17.5  12.9 99.0
1999 07 20 14 354  3.4  4.0   .25 12.50  6.12 999 1016.5  17.6  17.5  13.2 99.0
1999 07 20 15  21  2.1  2.4   .24 12.50  6.36 999 1016.6  18.0  17.9  13.7 99.0
1999 07 20 16  84  3.1  3.4   .24 12.50  6.11 999 1016.6  18.7  18.4  13.7 99.0
1999 07 20 17 142  3.3  3.9   .23 14.29  6.06 999 1016.5  18.8  18.4  13.9 99.0
1999 07 20 18 159  4.8  5.4   .23 14.29  6.00 999 1016.1  18.8  18.8  13.9 99.0
1999 07 20 19 162  4.6  5.3   .22 12.50  5.42 999 1015.9  18.8  18.8  14.1 99.0
1999 07 20 20 187  5.2  6.3   .24 12.50  5.21 999 1015.9  19.1  18.8  14.9 99.0
1999 07 20 21 192  4.1  4.7   .23 12.50  5.77 999 1015.9  19.1  18.8  15.3 99.0
1999 07 20 22 213  4.8  5.6   .20 12.50  5.47 999 1015.9  19.1  18.8  16.0 99.0
1999 07 20 23 220  6.3  7.2   .23 12.50  5.06 999 1016.2  19.0  18.7  15.6 99.0
1999 07 21 00 228  5.2  6.2   .26 12.50  3.91 999 1016.6  18.5  18.3  15.9 99.0
1999 07 21 01 259  3.4  4.5   .29 12.50  4.09 999 1017.2  18.8  18.2  13.7 99.0
1999 07 21 02 267  3.8  4.6   .29 12.50  4.20 999 1018.0  18.3  18.1  14.7 99.0
1999 07 21 03 324  3.4  3.9   .28 12.50  4.36 999 1018.3  18.8  18.0  10.3 99.0
1999 07 21 04 340  2.8  3.5   .26 12.50  4.64 999 1018.9  17.6  17.5  10.1 99.0
1999 07 21 05 334  2.7  3.1   .27 12.50  4.56 999 1019.5  16.8  16.8  11.1 99.0
1999 07 21 06 271  1.4  1.7   .25 12.50  4.86 999 1019.6  16.3  16.0   9.4 99.0
1999 07 21 07 298  2.2  2.5   .23 12.50  5.08 999 1019.7  15.6  15.7  10.9 99.0
1999 07 21 08 301  2.6  3.2   .21 12.50  5.43 999 1019.7  15.6  15.6  11.5 99.0
1999 07 21 09 324  2.4  2.9   .20 12.50  5.70 999 1019.7  15.6  15.7  11.3 99.0
1999 07 21 10 306   .8  1.1   .20 12.50  5.58 999 1020.4  15.3  16.0  11.1 99.0
1999 07 21 11 324  1.4  1.7   .21 12.50  5.08 999 1020.6  15.8  16.7  10.8 99.0
1999 07 21 12 279  2.8  3.2   .19 12.50  5.79 999 1021.2  15.7  16.8  11.1 99.0
1999 07 21 13 251  1.9  2.4   .22 12.50  5.29 999 1021.2  16.7  17.2  12.3 99.0
1999 07 21 14 241  2.1  2.6   .21 12.50  5.86 999 1021.1  17.5  17.5  12.6 99.0
1999 07 21 15 196  2.2  2.5   .21 12.50  5.79 999 1021.1  18.3  18.0  13.2 99.0
1999 07 21 16 164  3.1  3.7   .21 12.50  5.91 999 1021.0  18.8  18.0  14.8 99.0
1999 07 21 17 180  4.3  5.0   .22 12.50  5.88 999 1020.5  19.0  18.0  14.7 99.0
1999 07 21 18 174  5.6  6.5   .24 12.50  5.76 999 1019.6  19.1  17.7  13.6 99.0
1999 07 21 19 180  5.6  6.9   .22  8.33  5.14 999 1019.4  19.3  17.7  14.5 99.0
1999 07 21 20 177  6.1  7.2   .31  2.70  3.26 999 1018.9  19.1  17.1  14.4 99.0
1999 07 21 21 177  6.5  7.5   .43  3.03  3.11 999 1018.8  19.1  16.5  13.5 99.0
1999 07 21 22 180  6.0  7.0   .43  3.03  3.15 999 1018.0  19.0  16.5  14.3 99.0
1999 07 21 23 175  5.3  6.0   .42  3.33  3.40 999 1017.4  18.8  16.4  15.1 99.0
1999 07 22 00 184  5.0  5.6   .43  3.70  3.53 999 1017.4  18.3  16.0  15.5 99.0
1999 07 22 01 196  4.3  5.2   .47  3.70  3.60 999 1017.4  18.3  15.8  15.7 99.0
1999 07 22 02 198  5.0  5.6   .46  4.00  3.75 999 1017.3  18.0  16.0  15.9 99.0
1999 07 22 03 194  4.5  5.0   .54  3.85  3.75 999 1017.2  18.2  15.7  15.6 99.0
1999 07 22 04 177  4.9  6.5   .48  4.00  3.72 999 1016.5  18.2  15.3  15.9 99.0
1999 07 22 05 210  3.0  3.5   .49  3.85  3.65 999 1016.4  17.5  15.2  15.7 99.0
1999 07 22 06 227  2.8  3.2   .50  3.70  3.72 999 1015.9  16.4  15.2  15.5 99.0
1999 07 22 07 213  2.4  2.7   .50  3.85  3.77 999 1015.8  16.3  15.2  15.2 99.0
1999 07 22 08 218  3.5  3.8   .54  4.00  3.83 999 1015.6  16.4  15.3  15.0 99.0
1999 07 22 09 231  1.9  2.4   .53  4.17  3.81 999 1015.1  16.0  15.2  15.0 99.0
1999 07 22 10 211  2.8  3.3   .49  4.00  3.91 999 1015.0  16.4  15.6  15.3 99.0
1999 07 22 11 221  2.1  2.5   .53  4.35  4.00 999 1015.0  16.5  15.6  15.3 99.0
1999 07 22 12 212  3.8  4.3   .57  4.35  4.08 999 1014.8  16.8  15.6  15.6 99.0
1999 07 22 13 198  4.4  5.1   .56  4.55  4.20 999 1014.8  17.3  15.6  16.1 99.0
1999 07 22 14 188  4.0  4.6   .59  4.76  4.28 999 1014.2  17.6  15.7  16.3 99.0
1999 07 22 15 180  4.2  4.8   .53  4.76  4.15 999 1014.3  18.0  15.9  16.8 99.0
1999 07 22 16 180  5.0  5.8   .49  4.55  4.15 999 1014.1  18.3  16.0  16.8 99.0
1999 07 22 17 173  5.4  6.1   .51  4.55  4.04 999 1013.5  18.9  16.0  16.9 99.0
1999 07 22 18 174  6.2  7.0   .56  4.55  3.90 999 1012.7  19.1  16.0  16.8 99.0
1999 07 22 19 176  6.8  7.6   .62  4.55  3.81 999 1012.2  19.6  16.0  16.3 99.0
1999 07 22 20 180  7.3  8.6   .66  4.35  3.79 999 1011.4  19.6  16.0  16.5 99.0
1999 07 22 21 182  8.0  9.4   .73  4.35  3.68 999 1010.8  20.3  15.7  17.4 99.0
1999 07 22 22 177  7.5  8.4   .72  4.55  3.72 999 1009.8  19.9  15.7  16.9 99.0
1999 07 22 23 183  7.8  9.0   .83  4.76  3.89 999 1009.8  19.9  15.7  17.1 99.0
1999 07 23 00 187  7.8  8.7   .98  5.00  4.12 999 1010.1  19.7  15.6  17.1 99.0
1999 07 23 01 196  8.3  9.5  1.14  5.26  4.34 999 1010.0  19.5  15.6  17.3 99.0
1999 07 23 02 200  9.2 10.4  1.35  5.26  4.49 999 1010.4  19.6  15.6  17.4 99.0
1999 07 23 03 203  7.9  9.1  1.25  5.88  4.64 999 1010.5  18.8  15.3  17.2 99.0
1999 07 23 04 200  6.6  7.5  1.24  6.25  4.74 999 1010.4  18.4  15.6  16.8 99.0
1999 07 23 05 208  6.4  7.3  1.10  6.67  4.80 999 1010.2  18.0  15.2  16.7 99.0
1999 07 23 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 23 07 194  4.6  5.9  1.13  6.25  5.05 999 1009.9  17.3  14.9  16.0 99.0
1999 07 23 08 208  5.3  6.0  1.08  6.25  4.89 999 1009.7  17.2  14.9  15.8 99.0
1999 07 23 09 211  5.7  6.5   .96  6.25  5.00 999 1009.4  16.8  14.9  15.6 99.0
1999 07 23 10 218  4.1  4.8   .94  6.25  4.83 999 1009.6  16.5  14.9  15.5 99.0
1999 07 23 11 236  2.5  3.0   .94  6.25  4.97 999 1010.1  16.9  14.9  15.4 99.0
1999 07 23 12 213  3.4  3.7   .82  5.88  4.82 999 1010.2  17.6  15.0  15.7 99.0
1999 07 23 13 242  3.0  3.3   .82  5.88  4.84 999 1010.2  17.5  15.2  15.9 99.0
1999 07 23 14 222  2.7  3.0   .69  5.56  4.59 999 1010.1  18.9  15.6  16.3 99.0
1999 07 23 15 201  3.5  3.9   .69  5.26  4.56 999 1010.0  20.5  16.0  16.5 99.0
1999 07 23 16 170  3.6  4.0   .71  5.00  4.46 999 1009.8  19.7  16.4  16.8 99.0
1999 07 23 17 180  4.2  4.9   .65  5.00  4.34 999 1009.6  18.9  16.5  16.5 99.0
1999 07 23 18 176  5.1  5.8   .61  4.76  4.31 999 1009.0  19.2  16.7  17.1 99.0
1999 07 23 19 174  4.8  5.3   .56  4.76  4.14 999 1008.6  18.8  16.5  17.3 99.0
1999 07 23 20 230  4.6  5.1   .50  4.76  4.03 999 1008.6  18.3  16.3  17.1 99.0
1999 07 23 21 202  5.6  6.4   .48  4.55  4.07 999 1008.1  20.8  16.4  16.2 99.0
1999 07 23 22 187  5.5  6.1   .46  9.09  3.85 999 1007.9  20.4  16.0  16.1 99.0
1999 07 23 23 185  3.6  4.7   .42  5.00  4.16 999 1007.9  19.1  16.0  17.0 99.0
1999 07 24 00 225  2.1  2.7   .36  4.76  4.34 999 1008.0  18.7  16.4  17.4 99.0
1999 07 24 01 211  2.9  4.5   .37  4.76  4.45 999 1008.6  18.1  16.0  16.9 99.0
1999 07 24 02 188  2.7  3.3   .37  4.76  4.53 999 1008.8  17.7  15.9  16.4 99.0
1999 07 24 03 245  2.1  2.6   .38  4.55  4.31 999 1008.8  18.0  16.0  16.5 99.0
1999 07 24 04 254  2.3  2.5   .40  5.00  4.34 999 1008.8  17.5  15.7  15.9 99.0
1999 07 24 05 223  1.7  2.3   .46  4.35  4.27 999 1008.8  18.3  15.3  17.2 99.0
1999 07 24 06 199  1.6  2.0   .48  4.55  4.18 999 1008.7  18.2  15.3  16.8 99.0
1999 07 24 07 240  2.3  2.9   .51  4.35  4.30 999 1008.6  17.6  15.2  16.3 99.0
1999 07 24 08 237   .7  1.1   .51  4.35  4.18 999 1008.2  17.6  15.2  16.2 99.0
1999 07 24 09 349   .6   .8   .45  3.85  4.11 999 1008.1  18.0  15.6  16.1 99.0
1999 07 24 10 210  2.3  2.7   .41  8.33  4.40 999 1008.7  17.2  15.6  15.7 99.0
1999 07 24 11 252  1.9  2.2   .45  4.35  4.35 999 1008.8  17.6  15.7  16.1 99.0
1999 07 24 12 336  2.2  2.6   .47  4.17  4.27 999 1008.6  18.3  16.0  16.8 99.0
1999 07 24 13 360  2.0  2.4   .45  4.35  4.39 999 1008.6  18.5  16.4  15.8 99.0
1999 07 24 14 352  3.0  3.8   .43  4.55  4.52 999 1008.6  18.3  16.4  15.7 99.0
1999 07 24 15  24  2.2  2.4   .39  4.76  4.50 999 1008.8  18.0  16.4  15.7 99.0
1999 07 24 16  59  2.7  3.0   .40 11.11  4.61 999 1008.6  18.3  16.4  15.8 99.0
1999 07 24 17  55  2.9  3.3   .34  4.35  4.75 999 1008.1  17.5  16.4  15.8 99.0
1999 07 24 18 334  3.2  3.6   .35 11.11  4.85 999 1009.4  16.7  16.0  15.9 99.0
1999 07 24 19  88  4.5  5.6   .34 11.11  5.17 999 1007.8  16.8  16.0  16.1 99.0
1999 07 24 20  74  2.6  3.2   .35 12.50  5.32 999 1007.3  17.2  16.0  16.5 99.0
1999 07 24 21 133  3.3  3.9   .33 12.50  4.95 999 1006.5  17.3  16.4  16.6 99.0
1999 07 24 22 356  3.9  4.6   .36 12.50  5.25 999 1007.1  16.8  16.4  16.1 99.0
1999 07 24 23  75  4.6  5.0   .32 12.50  5.04 999 1006.5  17.3  16.4  16.6 99.0
1999 07 25 00  40  3.7  4.3   .30  6.67  4.98 999 1005.7  17.6  16.4  16.8 99.0
1999 07 25 01  40  4.1  4.6   .35  7.69  4.89 999 1006.3  17.0  16.4  16.6 99.0
1999 07 25 02  48  4.5  5.2   .36  6.25  4.90 999 1006.5  17.1  16.0  16.8 99.0
1999 07 25 03  38  2.3  3.0   .38 11.11  4.49 999 1006.5  16.7  16.4  16.5 99.0
1999 07 25 04 353  1.4  1.9   .44  5.88  4.59 999 1007.0  16.8  16.4  16.6 99.0
1999 07 25 05 358  3.3  3.9   .48  4.35  4.49 999 1006.2  17.2  16.0  16.9 99.0
1999 07 25 06 357  1.1  1.4   .46  4.55  4.61 999 1005.7  16.8  16.4  16.6 99.0
1999 07 25 07  23  1.0  1.2   .49  5.26  4.83 999 1005.0  17.2  16.4  17.0 99.0
1999 07 25 08 140  1.7  2.0   .48 11.11  5.02 999 1005.6  17.5  16.4  17.3 99.0
1999 07 25 09  88   .1   .6   .49  5.00  4.96 999 1005.5  17.3  16.5  17.1 99.0
1999 07 25 10  34  1.6  2.6   .53  5.26  4.97 999 1005.9  17.3  16.5  17.1 99.0
1999 07 25 11  20  1.5  1.9   .53  5.26  4.88 999 1006.2  16.8  16.4  16.6 99.0
1999 07 25 12  52  1.3  1.6   .53  5.26  4.96 999 1006.8  16.7  16.5  16.5 99.0
1999 07 25 13  51  1.8  2.3   .55  5.56  4.98 999 1006.5  16.5  16.5  16.3 99.0
1999 07 25 14  29   .5   .9   .58  5.56  4.85 999 1006.5  16.8  16.7  16.5 99.0
1999 07 25 15 113  2.2  2.4   .59  5.56  4.95 999 1005.6  17.3  16.5  17.0 99.0
1999 07 25 16  99   .8  1.2   .60  5.00  4.89 999 1006.0  18.0  16.8  17.6 99.0
1999 07 25 17 205   .6  1.0   .75  5.26  5.20 999 1006.0  18.6  17.2  18.2 99.0
1999 07 25 18 102  2.5  2.9   .81  5.56  5.12 999 1005.6  19.1  18.0  18.7 99.0
1999 07 25 19  74   .2  1.0   .78  5.56  5.15 999 1005.7  19.6  18.1  19.3 99.0
1999 07 25 20 116  3.1  3.5   .69  5.88  4.94 999 1005.4  19.1  18.2  18.8 99.0
1999 07 25 21 143  4.8  5.9   .63  5.26  4.88 999 1004.9  18.7  18.2  18.4 99.0
1999 07 25 22 199  2.9  3.7   .61  5.26  4.83 999 1005.5  18.8  18.3  18.4 99.0
1999 07 25 23 201  1.6  1.9   .57  5.00  4.87 999 1005.0  18.7  18.0  18.3 99.0
1999 07 26 00 269   .8  1.5   .55  5.26  4.94 999 1005.7  18.3  17.6  17.9 99.0
1999 07 26 01 143   .3   .7   .54  5.00  4.94 999 1005.8  17.5  18.0  17.2 99.0
1999 07 26 02 167  1.3  1.6   .55  5.56  5.03 999 1006.3  17.5  17.8  17.2 99.0
1999 07 26 03  82   .4   .7   .54  5.26  5.18 999 1006.3  17.5  17.6  17.3 99.0
1999 07 26 04 346   .6  1.2   .54  6.25  5.34 999 1006.5  17.5  17.5  17.3 99.0
1999 07 26 05  23  1.9  2.5   .55  5.88  5.42 999 1006.4  16.8  17.3  16.6 99.0
1999 07 26 06  19  2.3  2.9   .56  5.88  5.46 999 1006.3  16.7  16.8  16.5 99.0
1999 07 26 07  61  3.2  4.1   .58  5.56  5.48 999 1006.3  16.8  16.7  16.6 99.0
1999 07 26 08  54  3.9  4.6   .59  6.67  5.61 999 1006.2  16.8  16.7  16.6 99.0
1999 07 26 09  56  2.5  2.9   .59  5.00  5.68 999 1005.7  16.8  16.7  16.6 99.0
1999 07 26 10  68  2.1  2.4   .60  5.56  5.62 999 1006.2  16.8  16.7  16.6 99.0
1999 07 26 11  48  1.4  1.7   .59  6.25  5.53 999 1006.5  16.8  16.8  16.6 99.0
1999 07 26 12  79  2.6  3.2   .57  7.69  5.55 999 1006.5  16.9  16.7  16.7 99.0
1999 07 26 13  38  1.8  2.1   .56  7.14  5.53 999 1007.0  17.2  17.2  17.0 99.0
1999 07 26 14  40  1.7  2.0   .61  6.67  5.68 999 1006.7  17.3  17.5  17.1 99.0
1999 07 26 15  10  1.1  1.5   .63  6.67  5.63 999 1007.7  17.5  17.6  17.3 99.0
1999 07 26 16  73   .5  1.0   .70  6.67  5.68 999 1007.3  17.6  17.9  17.3 99.0
1999 07 26 17  92   .7   .9   .60  6.25  5.45 999 1007.2  18.3  18.0  18.0 99.0
1999 07 26 18 194   .9  1.3   .54  6.67  5.10 999 1007.1  18.4  18.3  18.0 99.0
1999 07 26 19 162   .5   .8   .65  6.67  5.60 999 1007.3  19.1  19.0  18.7 99.0
1999 07 26 20 287  1.3  1.8   .60  6.67  5.56 999 1007.1  18.8  19.1  18.3 99.0
1999 07 26 21   6  1.2  1.5   .62  6.67  5.54 999 1006.7  18.8  18.3  18.3 99.0
1999 07 26 22 208   .5   .7   .60  7.14  5.41 999 1007.0  19.0  19.1  18.3 99.0
1999 07 26 23 172   .7  1.0   .61  6.67  5.49 999 1007.1  19.1  18.8  18.2 99.0
1999 07 27 00 257   .4   .7   .61  7.14  5.57 999 1007.0  18.9  18.4  18.0 99.0
1999 07 27 01  81  1.0  1.5   .60  6.25  5.50 999 1007.1  18.3  18.0  17.8 99.0
1999 07 27 02 105  1.1  1.3   .61  6.25  5.69 999 1007.2  18.3  18.0  17.8 99.0
1999 07 27 03 183  1.5  1.8   .61  6.25  5.77 999 1007.3  18.0  17.3  17.7 99.0
1999 07 27 04 197  1.5  2.0   .67  6.25  5.74 999 1007.4  18.1  17.5  17.7 99.0
1999 07 27 05 227  1.5  2.3   .62  6.25  5.80 999 1007.3  18.0  17.4  17.7 99.0
1999 07 27 06 188  1.3  1.6   .64  5.88  5.81 999 1007.2  18.0  17.6  17.7 99.0
1999 07 27 07 223  2.8  3.2   .59  7.14  6.08 999 1007.2  18.0  18.0  17.7 99.0
1999 07 27 08 247  3.3  3.9   .60  6.25  6.40 999 1007.1  17.3  18.0  17.0 99.0
1999 07 27 09 214  2.5  3.2   .58  7.69  6.48 999 1007.0  17.5  17.7  17.3 99.0
1999 07 27 10 229  4.1  5.0   .57  7.14  6.50 999 1007.2  17.3  17.6  17.1 99.0
1999 07 27 11 225  2.4  3.0   .58  7.14  6.56 999 1007.8  17.5  17.6  17.3 99.0
1999 07 27 12 224  1.2  1.7   .64  7.14  6.79 999 1007.3  17.6  17.6  17.3 99.0
1999 07 27 13 217  1.3  1.8   .64  7.14  6.61 999 1007.6  18.0  18.0  17.7 99.0
1999 07 27 14 209  1.4  1.9   .68  6.67  6.50 999 1007.5  18.0  17.6  17.7 99.0
1999 07 27 15 184  2.0  2.3   .68  7.69  6.62 999 1007.8  18.8  18.0  18.3 99.0
