#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 03 14 13 50 999 99.0 99.0  5.51 10.00  7.53 126 1013.8   2.3   3.7 999.0 99.0 99.00
2010 03 14 14 50 999 99.0 99.0  4.95 10.00  7.50 124 1013.4   2.5   3.7 999.0 99.0 99.00
2010 03 14 15 50 999 99.0 99.0  5.66 10.81  7.90 128 1012.7   2.6   3.7 999.0 99.0 99.00
2010 03 14 16 50 999 99.0 99.0  5.48 10.00  7.74 120 1011.7   2.7   3.7 999.0 99.0 99.00
2010 03 14 17 50 999 99.0 99.0  5.19 10.81  7.82 128 1011.7   3.0   3.6 999.0 99.0 99.00
2010 03 14 18 50 999 99.0 99.0  5.67 10.00  7.95 110 1011.5   3.1   3.6 999.0 99.0 99.00
2010 03 14 19 50 999 99.0 99.0  5.24 10.81  7.76 109 1010.7   3.1   3.7 999.0 99.0 99.00
2010 03 14 20 50 999 99.0 99.0  5.60 11.43  7.79 120 1010.1   3.3   3.6 999.0 99.0 99.00
2010 03 14 21 50 999 99.0 99.0  5.56 11.43  8.00  96 1010.5   3.6   3.6 999.0 99.0 99.00
2010 03 14 22 50 999 99.0 99.0  6.12 11.43  8.17 109 1010.4   3.8   3.6 999.0 99.0 99.00
2010 03 14 23 50 999 99.0 99.0  6.24 10.81  8.43 114 1010.0   3.8   3.6 999.0 99.0 99.00
2010 03 15 00 50 999 99.0 99.0  6.14 11.43  8.49 127 1009.7   3.9   3.6 999.0 99.0 99.00
2010 03 15 01 50 999 99.0 99.0  5.33 10.81  7.67 122 1009.3   4.0   3.6 999.0 99.0 99.00
2010 03 15 02 50 999 99.0 99.0  5.47 11.43  8.00 115 1008.3   3.6   3.7 999.0 99.0 99.00
2010 03 15 03 50 999 99.0 99.0  5.78 11.43  8.24 122 1007.6   3.7   3.8 999.0 99.0 99.00
2010 03 15 04 50 999 99.0 99.0  5.30 11.43  8.00 109 1007.3   3.7   3.8 999.0 99.0 99.00
2010 03 15 05 50 999 99.0 99.0  5.52 11.43  8.15 105 1006.5   3.6   3.8 999.0 99.0 99.00
2010 03 15 06 50 999 99.0 99.0  5.53 11.43  8.25 103 1006.8   3.7   3.8 999.0 99.0 99.00
2010 03 15 07 50 999 99.0 99.0  5.82 12.90  8.61 100 1007.0   3.7   3.7 999.0 99.0 99.00
2010 03 15 08 50 999 99.0 99.0  6.00 12.12  8.53 106 1007.1   3.7   3.8 999.0 99.0 99.00
2010 03 15 09 50 999 99.0 99.0  5.89 12.12  8.47 107 1007.1   4.0   3.8 999.0 99.0 99.00
2010 03 15 10 50 999 99.0 99.0  5.57 11.43  8.69  97 1007.4   3.8   3.8 999.0 99.0 99.00
2010 03 15 11 50 999 99.0 99.0  5.07 13.79  8.35 114 1008.1   3.6   3.7 999.0 99.0 99.00
2010 03 15 12 50 999 99.0 99.0  5.53 12.12  8.77 114 1008.3   3.2   3.7 999.0 99.0 99.00
2010 03 15 13 50 999 99.0 99.0  5.68 12.90  8.74  99 1008.7   2.6   3.7 999.0 99.0 99.00
2010 03 15 14 50 999 99.0 99.0  4.87 12.12  8.33 117 1008.9   2.9   3.7 999.0 99.0 99.00
2010 03 15 15 50 999 99.0 99.0  5.09 12.12  8.65 114 1009.0   3.3   3.7 999.0 99.0 99.00
2010 03 15 16 50 999 99.0 99.0  5.05 12.90  8.71 107 1008.9   4.7   3.7 999.0 99.0 99.00
2010 03 15 17 50 999 99.0 99.0  5.31 10.81  8.51 101 1008.5   5.3   3.7 999.0 99.0 99.00
2010 03 15 18 50 999 99.0 99.0  4.75 11.43  8.40 100 1009.3   5.4   3.7 999.0 99.0 99.00
2010 03 15 19 50 999 99.0 99.0  5.32 12.12  8.94 100 1009.9   6.2   3.8 999.0 99.0 99.00
2010 03 15 20 50 999 99.0 99.0  5.54 12.90  9.24  91 1010.8   7.4   3.8 999.0 99.0 99.00
2010 03 15 21 50 999 99.0 99.0  4.96 11.43  9.00 120 1011.7   5.3   3.8 999.0 99.0 99.00
2010 03 15 22 50 999 99.0 99.0  4.49 12.90  8.93 123 1012.6   4.9   3.8 999.0 99.0 99.00
2010 03 15 23 50 999 99.0 99.0  3.86 11.43  8.56 116 1012.9   5.4   3.8 999.0 99.0 99.00
2010 03 16 00 50 999 99.0 99.0  3.81 12.90  8.84 124 1013.2   4.3   3.8 999.0 99.0 99.00
2010 03 16 01 50 999 99.0 99.0  3.74 11.43  8.72 120 1013.3   5.9   3.7 999.0 99.0 99.00
2010 03 16 02 50 999 99.0 99.0  3.78 12.12  8.99 120 1013.5   5.8   3.7 999.0 99.0 99.00
2010 03 16 03 50 999 99.0 99.0  3.30 10.00  8.50 117 1013.5   5.3   3.7 999.0 99.0 99.00
2010 03 16 04 50 999 99.0 99.0  3.38 12.12  8.73 127 1013.9   4.7   3.7 999.0 99.0 99.00
2010 03 16 05 50 999 99.0 99.0  4.21 12.12  9.27 118 1013.9   4.8   3.7 999.0 99.0 99.00
2010 03 16 06 50 999 99.0 99.0  4.29 12.12  9.72 111 1013.8   4.1   3.7 999.0 99.0 99.00
2010 03 16 07 50 999 99.0 99.0  4.02 12.12  9.20 101 1013.6   3.9   3.7 999.0 99.0 99.00
2010 03 16 08 50 999 99.0 99.0  4.32 12.12  9.38  90 1014.0   3.5   3.7 999.0 99.0 99.00
2010 03 16 09 50 999 99.0 99.0  3.82 11.43  8.74  76 1014.6   2.8   3.7 999.0 99.0 99.00
2010 03 16 10 50 999 99.0 99.0  4.07 12.12  9.07  88 1014.8   2.2   3.7 999.0 99.0 99.00
2010 03 16 11 50 999 99.0 99.0  3.62 11.43  8.43  91 1015.3   2.4   3.7 999.0 99.0 99.00
2010 03 16 12 50 999 99.0 99.0  3.61 12.12  8.24 117 1015.6   2.3   3.7 999.0 99.0 99.00
2010 03 16 13 50 999 99.0 99.0  2.99 12.90  7.84 105 1015.4   3.0   3.7 999.0 99.0 99.00
2010 03 16 14 50 999 99.0 99.0  3.09 12.90  8.52 121 1015.5   4.0   3.8 999.0 99.0 99.00
2010 03 16 15 50 999 99.0 99.0  2.76 12.12  8.24 120 1015.2   4.6   3.9 999.0 99.0 99.00
2010 03 16 16 50 999 99.0 99.0  2.68 11.43  8.50 117 1014.7   5.8   4.2 999.0 99.0 99.00
2010 03 16 17 50 999 99.0 99.0  3.67 12.12  9.93 115 1014.2   6.6   4.7 999.0 99.0 99.00
2010 03 16 18 50 999 99.0 99.0  3.63 12.12  9.71 116 1013.7   8.2   5.0 999.0 99.0 99.00
2010 03 16 19 50 999 99.0 99.0  3.37 12.12  9.59 111 1013.4   7.8   5.3 999.0 99.0 99.00
2010 03 16 20 50 999 99.0 99.0  3.55 12.12  9.81 109 1013.2   6.1   5.1 999.0 99.0 99.00
2010 03 16 21 50 999 99.0 99.0  3.75 12.90  9.79 111 1013.5   6.0   4.7 999.0 99.0 99.00
2010 03 16 22 50 999 99.0 99.0  3.57 12.90  9.82 108 1013.7   4.5   4.5 999.0 99.0 99.00
2010 03 16 23 50 999 99.0 99.0  3.27 11.43  9.57 109 1014.0   4.3   4.3 999.0 99.0 99.00
2010 03 17 00 50 999 99.0 99.0  3.03 11.43  9.35 110 1014.2   4.3   4.5 999.0 99.0 99.00
2010 03 17 01 50 999 99.0 99.0  2.59 12.12  8.90 106 1014.2   4.2   4.3 999.0 99.0 99.00
2010 03 17 02 50 999 99.0 99.0  2.69 12.90  9.40 105 1014.0   4.3   4.2 999.0 99.0 99.00
2010 03 17 03 50 999 99.0 99.0  2.97 12.90  9.95 110 1014.2   4.2   4.1 999.0 99.0 99.00
2010 03 17 04 50 999 99.0 99.0  3.05 12.12  9.74 119 1013.9   3.6   4.0 999.0 99.0 99.00
2010 03 17 05 50 999 99.0 99.0  3.06 11.43  9.73 110 1014.0   4.0   3.7 999.0 99.0 99.00
2010 03 17 06 50 999 99.0 99.0  3.11 12.12 10.05 114 1013.9   5.3   3.5 999.0 99.0 99.00
2010 03 17 07 50 999 99.0 99.0  3.05 11.43 10.00 102 1013.7   4.2   3.3 999.0 99.0 99.00
2010 03 17 08 50 999 99.0 99.0  3.41 12.90 10.48  92 1013.9   4.8   3.4 999.0 99.0 99.00
2010 03 17 09 50 999 99.0 99.0  3.24 12.12 10.25 102 1014.2   4.1   3.4 999.0 99.0 99.00
2010 03 17 10 50 999 99.0 99.0  2.89 11.43  9.68 107 1014.5   3.7   3.5 999.0 99.0 99.00
2010 03 17 11 50 999 99.0 99.0  2.92 13.79  9.91 102 1014.7   4.3   3.5 999.0 99.0 99.00
2010 03 17 12 50 999 99.0 99.0  2.60 12.90  9.57 111 1014.6   5.1   4.0 999.0 99.0 99.00
2010 03 17 13 50 999 99.0 99.0  2.28 12.12  9.05 112 1014.3   4.8   4.3 999.0 99.0 99.00
2010 03 17 14 50 999 99.0 99.0  2.16 12.90  8.58 116 1013.8   4.8   4.5 999.0 99.0 99.00
2010 03 17 15 50 999 99.0 99.0  2.29 12.12  8.96 111 1013.0   5.1   4.7 999.0 99.0 99.00
2010 03 17 16 50 999 99.0 99.0  2.18 12.12  8.95 124 1011.8   5.3   4.8 999.0 99.0 99.00
2010 03 17 17 50 999 99.0 99.0  2.35 11.43  9.07 112 1010.5   6.0   4.4 999.0 99.0 99.00
2010 03 17 18 50 999 99.0 99.0  2.25 11.43  8.50 109 1009.6   6.5   4.5 999.0 99.0 99.00
2010 03 17 19 50 999 99.0 99.0  2.12 11.43  8.00 111 1008.6   6.6   4.4 999.0 99.0 99.00
2010 03 17 20 50 999 99.0 99.0  1.92 10.00  7.06 101 1007.6   6.5   4.3 999.0 99.0 99.00
2010 03 17 21 50 999 99.0 99.0  2.05 11.43  7.22  89 1007.6   6.2   4.2 999.0 99.0 99.00
2010 03 17 22 50 999 99.0 99.0  2.21 12.12  8.03  91 1007.7   7.7   4.1 999.0 99.0 99.00
2010 03 17 23 50 999 99.0 99.0  1.97 10.81  7.90  97 1008.1  11.1   4.8 999.0 99.0 99.00
2010 03 18 00 50 999 99.0 99.0  2.02 11.43  8.32 105 1008.1   8.3   4.7 999.0 99.0 99.00
2010 03 18 01 50 999 99.0 99.0  1.90 11.43  8.41  94 1007.9   8.7   4.6 999.0 99.0 99.00
2010 03 18 02 50 999 99.0 99.0  1.72 10.81  7.93  99 1007.5   6.3   4.5 999.0 99.0 99.00
2010 03 18 03 50 999 99.0 99.0  1.46 12.12  7.81  98 1007.4   6.6   4.5 999.0 99.0 99.00
2010 03 18 04 50 999 99.0 99.0  1.46 11.43  7.78 120 1006.6   6.9   4.5 999.0 99.0 99.00
2010 03 18 05 50 999 99.0 99.0  1.35 10.81  7.40  91 1006.2   6.6   4.4 999.0 99.0 99.00
2010 03 18 06 50 999 99.0 99.0  1.32 11.43  7.63 105 1005.8   6.7   4.4 999.0 99.0 99.00
2010 03 18 07 50 999 99.0 99.0  1.23 11.43  7.20  99 1005.2   5.8   4.4 999.0 99.0 99.00
2010 03 18 08 50 999 99.0 99.0  1.41 10.81  7.23 105 1005.1   5.5   4.3 999.0 99.0 99.00
2010 03 18 09 50 999 99.0 99.0  1.27 11.43  6.93  93 1004.9   5.3   4.3 999.0 99.0 99.00
2010 03 18 10 50 999 99.0 99.0  1.54 10.00  8.04 100 1004.9   5.0   4.3 999.0 99.0 99.00
2010 03 18 11 50 999 99.0 99.0  1.48 10.00  7.53  99 1004.9   5.8   4.3 999.0 99.0 99.00
2010 03 18 12 50 999 99.0 99.0  1.34 11.43  7.39  96 1004.7   6.2   4.2 999.0 99.0 99.00
2010 03 18 13 50 999 99.0 99.0  1.14 10.81  6.87 101 1004.5   6.4   4.3 999.0 99.0 99.00
2010 03 18 14 50 999 99.0 99.0  1.20 10.81  7.08  95 1004.0   8.1   4.5 999.0 99.0 99.00
2010 03 18 15 50 999 99.0 99.0  1.00 10.00  6.16  91 1003.3   9.2   4.7 999.0 99.0 99.00
2010 03 18 16 50 999 99.0 99.0  0.97 11.43  6.37 103 1003.1  10.0   4.9 999.0 99.0 99.00
2010 03 18 17 50 999 99.0 99.0  0.99 11.43  6.46 105 1002.8   9.6   5.0 999.0 99.0 99.00
2010 03 18 18 50 999 99.0 99.0  1.01 11.43  7.00  96 1002.7   9.2   5.4 999.0 99.0 99.00
2010 03 18 19 50 999 99.0 99.0  1.01 10.81  7.51 104 1002.6  10.0   5.2 999.0 99.0 99.00
2010 03 18 20 50 999 99.0 99.0  1.03 10.81  7.38  98 1002.7  10.4   5.2 999.0 99.0 99.00
2010 03 18 21 50 999 99.0 99.0  1.05 10.81  7.64 107 1003.4  10.1   5.1 999.0 99.0 99.00
2010 03 18 22 50 999 99.0 99.0  1.06 10.00  8.06 114 1004.2  10.5   5.0 999.0 99.0 99.00
2010 03 18 23 50 999 99.0 99.0  1.06 10.81  8.01 118 1005.2  13.5   5.0 999.0 99.0 99.00
2010 03 19 00 50 999 99.0 99.0  1.10 10.81  8.22 113 1006.0  11.8   5.0 999.0 99.0 99.00
2010 03 19 01 50 999 99.0 99.0  1.02  9.09  7.81 116 1006.6  11.5   5.0 999.0 99.0 99.00
2010 03 19 02 50 999 99.0 99.0  0.96 10.00  7.97 120 1006.8  10.8   5.0 999.0 99.0 99.00
2010 03 19 03 50 999 99.0 99.0  0.87 11.43  7.38 110 1007.0   8.1   5.0 999.0 99.0 99.00
2010 03 19 04 50 999 99.0 99.0  0.83 10.81  7.61 110 1007.2   6.9   5.1 999.0 99.0 99.00
2010 03 19 05 50 999 99.0 99.0  0.78 12.12  7.16  94 1007.8   6.0   4.9 999.0 99.0 99.00
2010 03 19 06 50 999 99.0 99.0  0.83 10.81  7.55 113 1008.1   5.7   4.9 999.0 99.0 99.00
2010 03 19 07 50 999 99.0 99.0  0.75 11.43  7.18 116 1008.3   6.1   4.9 999.0 99.0 99.00
2010 03 19 08 50 999 99.0 99.0  0.81 10.81  7.54 110 1008.6   6.0   4.8 999.0 99.0 99.00
2010 03 19 09 50 999 99.0 99.0  0.92 10.81  7.76 104 1009.1   6.1   4.8 999.0 99.0 99.00
2010 03 19 10 50 999 99.0 99.0  0.81 10.00  7.42 113 1009.8   6.0   4.8 999.0 99.0 99.00
2010 03 19 11 50 999 99.0 99.0  0.83 10.00  7.62 103 1010.0   7.0   4.8 999.0 99.0 99.00
2010 03 19 12 50 999 99.0 99.0  0.87  9.09  7.81 105 1010.2   7.1   4.9 999.0 99.0 99.00
2010 03 19 13 50 999 99.0 99.0  0.79  9.09  7.27 117 1010.5   7.6   5.1 999.0 99.0 99.00
2010 03 19 14 50 999 99.0 99.0  0.83 10.81  7.61 101 1010.6   7.9   5.5 999.0 99.0 99.00
2010 03 19 15 50 999 99.0 99.0  0.71 10.00  7.11  98 1010.5   8.2   6.2 999.0 99.0 99.00
2010 03 19 16 50 999 99.0 99.0  0.69 11.43  6.83  98 1009.7   7.5   6.7 999.0 99.0 99.00
2010 03 19 17 50 999 99.0 99.0  0.61 11.43  6.64 119 1009.0   7.2   6.1 999.0 99.0 99.00
2010 03 19 18 50 999 99.0 99.0  0.59 10.81  6.43 110 1008.6   7.0   6.2 999.0 99.0 99.00
2010 03 19 19 50 999 99.0 99.0  0.59 10.81  6.34 120 1008.2   7.0   6.4 999.0 99.0 99.00
2010 03 19 20 50 999 99.0 99.0  0.65 10.00  6.94 131 1008.2   6.7   6.1 999.0 99.0 99.00
2010 03 19 21 50 999 99.0 99.0  0.64 10.00  5.85 121 1008.6   8.0   6.3 999.0 99.0 99.00
2010 03 19 22 50 999 99.0 99.0  0.64  9.09  5.56 125 1009.2   6.3   6.1 999.0 99.0 99.00
2010 03 19 23 50 999 99.0 99.0  0.64 10.00  5.47 113 1009.3   5.7   6.2 999.0 99.0 99.00
2010 03 20 00 50 999 99.0 99.0  0.73 10.00  5.50 100 1009.7   6.0   6.2 999.0 99.0 99.00
2010 03 20 01 50 999 99.0 99.0  0.67 10.00  5.07 103 1009.7   6.7   6.0 999.0 99.0 99.00
2010 03 20 02 50 999 99.0 99.0  0.68 10.81  5.06 129 1009.6   6.0   5.8 999.0 99.0 99.00
2010 03 20 03 50 999 99.0 99.0  0.66 10.00  4.91 115 1009.6   5.7   5.6 999.0 99.0 99.00
2010 03 20 04 50 999 99.0 99.0  0.63 10.00  4.89 110 1009.8   5.6   5.6 999.0 99.0 99.00
2010 03 20 05 50 999 99.0 99.0  0.62 10.81  4.80  92 1009.9   5.8   5.6 999.0 99.0 99.00
2010 03 20 06 50 999 99.0 99.0  0.60 10.81  4.56 119 1009.8   6.5   5.4 999.0 99.0 99.00
2010 03 20 07 50 999 99.0 99.0  0.59 10.81  4.67  91 1009.8   7.3   5.5 999.0 99.0 99.00
2010 03 20 08 50 999 99.0 99.0  0.56 10.81  4.85 105 1010.2   6.5   5.6 999.0 99.0 99.00
2010 03 20 09 50 999 99.0 99.0  0.58  9.09  4.81 102 1010.8   6.2   5.3 999.0 99.0 99.00
2010 03 20 10 50 999 99.0 99.0  0.58 10.00  4.77 108 1010.9   6.6   5.1 999.0 99.0 99.00
2010 03 20 11 50 999 99.0 99.0  0.64  9.09  5.11 110 1011.4   7.4   5.0 999.0 99.0 99.00
2010 03 20 12 50 999 99.0 99.0  0.63  9.09  5.16 117 1011.9   7.4   5.0 999.0 99.0 99.00
2010 03 20 13 50 999 99.0 99.0  0.61  9.09  5.25 101 1012.2   7.8   4.9 999.0 99.0 99.00
2010 03 20 14 50 999 99.0 99.0  0.62  9.09  5.51  92 1012.1   9.5   5.3 999.0 99.0 99.00
2010 03 20 15 50 999 99.0 99.0  0.57 10.00  5.21 117 1011.6   9.1   5.5 999.0 99.0 99.00
2010 03 20 16 50 999 99.0 99.0  0.55 10.00  5.00 100 1011.1   9.5   5.8 999.0 99.0 99.00
2010 03 20 17 50 999 99.0 99.0  0.51 11.43  4.70 102 1010.6   9.2   5.8 999.0 99.0 99.00
2010 03 20 18 50 999 99.0 99.0  0.47 11.43  4.31  89 1010.5   9.5   6.0 999.0 99.0 99.00
2010 03 20 19 50 999 99.0 99.0  0.54 10.81  4.09 116 1011.0  10.0   5.9 999.0 99.0 99.00
2010 03 20 20 50 999 99.0 99.0  0.49 10.00  4.19 117 1011.5   9.1   6.0 999.0 99.0 99.00
2010 03 20 21 50 999 99.0 99.0  0.48 11.43  4.40 122 1012.3   8.2   6.2 999.0 99.0 99.00
2010 03 20 22 50 999 99.0 99.0  0.45  9.09  4.30 129 1013.2   8.6   5.9 999.0 99.0 99.00
2010 03 20 23 50 999 99.0 99.0  0.46 11.43  4.87 112 1014.5  11.7   5.9 999.0 99.0 99.00
2010 03 21 00 50 999 99.0 99.0  0.48  9.09  5.46 102 1016.0   9.8   6.1 999.0 99.0 99.00
2010 03 21 01 50 999 99.0 99.0  0.50 10.00  5.28 134 1016.7   8.6   6.0 999.0 99.0 99.00
2010 03 21 02 50 999 99.0 99.0  0.50 10.00  5.98 111 1017.2   8.0   6.0 999.0 99.0 99.00
2010 03 21 03 50 999 99.0 99.0  0.50  9.09  5.97 108 1018.0   7.9   5.8 999.0 99.0 99.00
2010 03 21 04 50 999 99.0 99.0  0.47 10.00  5.74 107 1018.3   7.0   5.6 999.0 99.0 99.00
2010 03 21 05 50 999 99.0 99.0  0.45 11.43  4.84 173 1019.7   6.5   5.5 999.0 99.0 99.00
2010 03 21 06 50 999 99.0 99.0  0.40 10.81  4.81 110 1020.0   6.3   5.3 999.0 99.0 99.00
2010 03 21 07 50 999 99.0 99.0  0.42 10.00  5.42 130 1020.5   5.8   5.3 999.0 99.0 99.00
2010 03 21 08 50 999 99.0 99.0  0.41 10.81  5.74  93 1021.2   5.5   5.3 999.0 99.0 99.00
2010 03 21 09 50 999 99.0 99.0  0.46 10.00  5.85 139 1021.9   5.5   5.1 999.0 99.0 99.00
2010 03 21 10 50 999 99.0 99.0  0.43 10.81  5.96 118 1022.4   5.2   5.1 999.0 99.0 99.00
2010 03 21 11 50 999 99.0 99.0  0.45  9.09  5.28 122 1023.1   5.3   5.1 999.0 99.0 99.00
2010 03 21 12 50 999 99.0 99.0  0.58  9.09  3.95 117 1023.7   5.3   5.1 999.0 99.0 99.00
2010 03 21 13 50 999 99.0 99.0  0.61  8.33  4.11 144 1024.2   5.1   5.4 999.0 99.0 99.00
2010 03 21 14 50 999 99.0 99.0  0.70  9.09  4.45 133 1024.0   5.1   5.4 999.0 99.0 99.00
2010 03 21 15 50 999 99.0 99.0  0.70  9.09  4.17 111 1024.3   5.1   5.7 999.0 99.0 99.00
2010 03 21 16 50 999 99.0 99.0  0.70  8.33  4.45 134 1023.8   4.9   5.8 999.0 99.0 99.00
2010 03 21 17 50 999 99.0 99.0  0.73  9.09  4.13 123 1023.4   4.5   5.8 999.0 99.0 99.00
2010 03 21 18 50 999 99.0 99.0  0.75  8.33  4.22 148 1022.6   4.1   5.6 999.0 99.0 99.00
2010 03 21 19 50 999 99.0 99.0  0.78  7.69  4.08 131 1022.0   4.0   5.6 999.0 99.0 99.00
2010 03 21 20 50 999 99.0 99.0  0.80  4.35  3.92 125 1021.6   3.8   5.6 999.0 99.0 99.00
2010 03 21 21 50 999 99.0 99.0  0.81  4.35  3.98 115 1022.3   3.8   5.5 999.0 99.0 99.00
2010 03 21 22 50 999 99.0 99.0  0.83  4.35  4.31 115 1022.3   3.8   5.5 999.0 99.0 99.00
2010 03 21 23 50 999 99.0 99.0  0.82  4.55  4.26 117 1022.0   3.8   5.4 999.0 99.0 99.00
2010 03 22 00 50 999 99.0 99.0  0.82  4.76  4.45 113 1021.8   3.8   5.4 999.0 99.0 99.00
2010 03 22 01 50 999 99.0 99.0  0.80  5.00  4.52 133 1021.5   3.9   5.4 999.0 99.0 99.00
2010 03 22 02 50 999 99.0 99.0  0.75  4.76  4.64 111 1020.8   3.9   5.4 999.0 99.0 99.00
2010 03 22 03 50 999 99.0 99.0  0.81  5.00  4.68 115 1020.2   3.9   5.4 999.0 99.0 99.00
2010 03 22 04 50 999 99.0 99.0  0.77  5.00  4.74 115 1019.4   3.8   5.3 999.0 99.0 99.00
2010 03 22 05 50 999 99.0 99.0  0.81  5.00  4.68 129 1019.3   3.8   5.3 999.0 99.0 99.00
2010 03 22 06 50 999 99.0 99.0  0.77  5.00  4.76 124 1019.3   3.7   5.3 999.0 99.0 99.00
2010 03 22 07 50 999 99.0 99.0  0.70  5.26  4.77 132 1018.4   3.6   5.3 999.0 99.0 99.00
2010 03 22 08 50 999 99.0 99.0  0.70  5.00  4.78 141 1018.9   3.5   5.2 999.0 99.0 99.00
2010 03 22 09 50 999 99.0 99.0  0.59  4.55  4.71 123 1019.1   3.4   5.2 999.0 99.0 99.00
2010 03 22 10 50 999 99.0 99.0  0.56  4.76  5.04 128 1019.5   3.4   5.2 999.0 99.0 99.00
2010 03 22 11 50 999 99.0 99.0  0.57  8.33  5.02 135 1019.6   3.6   5.2 999.0 99.0 99.00
2010 03 22 12 50 999 99.0 99.0  0.51  9.09  4.96 125 1020.3   3.5   5.2 999.0 99.0 99.00
2010 03 22 13 50 999 99.0 99.0  0.56  8.33  5.50 131 1020.3   3.7   5.3 999.0 99.0 99.00
2010 03 22 14 50 999 99.0 99.0  0.51  8.33  5.03 123 1020.6   4.1   5.3 999.0 99.0 99.00
2010 03 22 15 50 999 99.0 99.0  0.49  7.69  5.08 132 1020.8   4.5   5.4 999.0 99.0 99.00
2010 03 22 16 50 999 99.0 99.0  0.46  6.67  4.95 141 1020.2   4.8   5.5 999.0 99.0 99.00
2010 03 22 17 50 999 99.0 99.0  0.45  7.14  5.09 131 1019.7   4.3   5.6 999.0 99.0 99.00
2010 03 22 18 50 999 99.0 99.0  0.45  7.14  5.43 124 1019.1   4.2   5.4 999.0 99.0 99.00
2010 03 22 19 50 999 99.0 99.0  0.46  6.67  5.42 148 1018.8   4.1   5.2 999.0 99.0 99.00
2010 03 22 20 50 999 99.0 99.0  0.42  8.33  5.35 123 1018.8   4.1   5.2 999.0 99.0 99.00
2010 03 22 21 50 999 99.0 99.0  0.43  7.69  5.23 120 1018.1   4.1   5.1 999.0 99.0 99.00
2010 03 22 22 50 999 99.0 99.0  0.44  9.09  4.22 150 1018.4   4.2   5.3 999.0 99.0 99.00
2010 03 22 23 50 999 99.0 99.0  0.46  8.33  4.24 123 1018.8   4.0   5.3 999.0 99.0 99.00
2010 03 23 00 50 999 99.0 99.0  0.52  9.09  3.91 138 1017.9   4.1   5.2 999.0 99.0 99.00
2010 03 23 01 50 999 99.0 99.0  0.58  2.94  3.54  94 1018.5   4.4   5.3 999.0 99.0 99.00
2010 03 23 02 50 999 99.0 99.0  0.68  3.45  3.57 102 1017.4   4.4   5.4 999.0 99.0 99.00
2010 03 23 03 50 999 99.0 99.0  0.76  3.45  3.52  92 1017.1   4.7   5.4 999.0 99.0 99.00
2010 03 23 04 50 999 99.0 99.0  0.84  4.35  3.66 106 1016.0   4.4   5.3 999.0 99.0 99.00
2010 03 23 05 50 999 99.0 99.0  1.05  4.35  3.91 102 1015.7   4.0   5.1 999.0 99.0 99.00
2010 03 23 06 50 999 99.0 99.0  1.14  4.55  4.00  94 1014.2   4.1   4.9 999.0 99.0 99.00
2010 03 23 07 50 999 99.0 99.0  1.37  5.26  4.18 105 1012.2   4.3   4.8 999.0 99.0 99.00
2010 03 23 08 50 999 99.0 99.0  1.46  5.56  4.35 105 1010.9   4.3   4.6 999.0 99.0 99.00
2010 03 23 09 50 999 99.0 99.0  1.64  5.56  4.61 101 1010.8   4.3   4.6 999.0 99.0 99.00
2010 03 23 10 50 999 99.0 99.0  1.74  5.88  4.62 105 1010.2   4.2   4.5 999.0 99.0 99.00
2010 03 23 11 50 999 99.0 99.0  2.04  6.67  5.04 103 1008.7   4.0   4.5 999.0 99.0 99.00
2010 03 23 12 50 999 99.0 99.0  2.22  6.67  5.20 106 1007.8   4.0   4.4 999.0 99.0 99.00
2010 03 23 13 50 999 99.0 99.0  2.49  7.14  5.51  99 1006.8   4.0   4.5 999.0 99.0 99.00
2010 03 23 14 50 999 99.0 99.0  2.52  6.67  5.40  91 1005.4   4.1   4.5 999.0 99.0 99.00
2010 03 23 15 50 999 99.0 99.0  2.52  7.14  5.20 101 1004.1   4.2   4.4 999.0 99.0 99.00
2010 03 23 16 50 999 99.0 99.0  2.01  7.14  4.95  94 1004.1   4.4   4.4 999.0 99.0 99.00
2010 03 23 17 50 999 99.0 99.0  1.94  7.14  5.14  83 1002.8   4.6   4.4 999.0 99.0 99.00
2010 03 23 18 50 999 99.0 99.0  1.84  6.67  5.08  87 1001.2   4.8   4.4 999.0 99.0 99.00
2010 03 23 19 50 999 99.0 99.0  1.41  7.69  4.67  86 1000.0   4.7   4.4 999.0 99.0 99.00
2010 03 23 20 50 999 99.0 99.0  1.41  6.67  4.73 101  998.3   4.9   4.4 999.0 99.0 99.00
2010 03 23 21 50 999 99.0 99.0  1.36  5.88  4.45 127  997.3   4.9   4.3 999.0 99.0 99.00
2010 03 23 22 50 999 99.0 99.0  1.39  6.25  4.42 140  996.4   5.2   4.3 999.0 99.0 99.00
2010 03 23 23 50 999 99.0 99.0  1.27  6.67  4.56 130  994.3   5.2   4.4 999.0 99.0 99.00
2010 03 24 00 50 999 99.0 99.0  1.36  5.88  4.22 123  993.0   5.3   4.5 999.0 99.0 99.00
2010 03 24 01 50 999 99.0 99.0  1.31  5.88  4.15 108  991.9   5.1   4.8 999.0 99.0 99.00
2010 03 24 02 50 999 99.0 99.0  1.68  6.67  4.42 101  990.8   4.4   4.8 999.0 99.0 99.00
2010 03 24 03 50 999 99.0 99.0  1.83  7.14  4.61  89  990.1   3.8   4.7 999.0 99.0 99.00
